epoch,train_loss,val_loss
1,1.376268,0.022538
2,0.042701,0.018970
3,0.026340,0.018728
4,0.025735,0.017965
5,0.025077,0.017831
6,0.024072,0.017419
7,0.026135,0.018065
8,0.024016,0.016582
9,0.025851,0.016464
10,0.024019,0.018868
11,0.024307,0.016950
12,0.024335,0.015813
13,0.024418,0.015588
14,0.023641,0.017193
15,0.025230,0.016418
16,0.024077,0.015901
17,0.023913,0.015415
18,0.022844,0.018545
19,0.024167,0.015679
20,0.024013,0.014933
21,0.023428,0.015628
22,0.022992,0.015021
23,0.028146,0.025057
24,0.025094,0.015665
25,0.025814,0.014791
26,0.023757,0.014597
27,0.025849,0.014626
28,0.025868,0.017159
29,0.024290,0.019359
30,0.023971,0.018822
31,0.023348,0.014820
32,0.023660,0.017992
33,0.030246,0.015262
34,0.028932,0.014458
35,0.026937,0.015531
36,0.029403,0.015824
37,0.025739,0.022784
38,0.025341,0.014409
39,0.022564,0.016847
40,0.024808,0.014598
41,0.025646,0.014718
42,0.026118,0.014953
43,0.026632,0.014654
44,0.026548,0.021800
45,0.032176,0.014023
46,0.027337,0.022059
47,0.027681,0.016061
48,0.027468,0.028511
49,0.030361,0.021702
50,0.024213,0.014246
51,0.038686,0.040541
52,0.028467,0.015916
53,0.026356,0.026539
54,0.024504,0.015148
55,0.024477,0.024246
56,0.025799,0.014763
57,0.023906,0.014612
58,0.025702,0.015222
59,0.027684,0.014210
60,0.052625,0.021582
61,0.025651,0.015196
62,0.023774,0.013879
63,0.027786,0.016759
64,0.024137,0.017820
65,0.023620,0.021512
66,0.024481,0.017022
67,0.024774,0.015556
68,0.032383,0.051248
69,0.031226,0.020365
70,0.030737,0.025205
71,0.024486,0.014424
72,0.029281,0.017681
73,0.033538,0.014325
74,0.029797,0.023920
75,0.035960,0.014103
76,0.025027,0.013661
77,0.023279,0.014044
78,0.024913,0.034715
79,0.029889,0.015530
80,0.026748,0.021793
81,0.027347,0.015792
82,0.028764,0.032047
83,0.026293,0.021079
84,0.037185,0.020889
85,0.030196,0.013654
86,0.024740,0.015235
87,0.029135,0.013932
88,0.035726,0.207336
89,0.050042,0.045561
90,0.027269,0.015376
91,0.025093,0.014485
92,0.033014,0.018827
93,0.024976,0.014043
94,0.026033,0.029368
95,0.033293,0.020902
96,0.026923,0.013774
97,0.023232,0.020211
98,0.025175,0.023747
99,0.025875,0.014017
100,0.027396,0.017321
