model,horizon_steps,horizon_days,final_mse,step_losses
gru,15,150,0.0528729148209095,"[0.0, 0.05586295574903488, 0.03431890159845352, 0.05205654352903366, 0.03308510780334473, 0.049403924494981766, 0.04196752980351448, 0.054201364517211914, 0.04341337829828262, 0.05994066596031189, 0.04909330978989601, 0.0546388104557991, 0.05241766199469566, 0.06321028620004654, 0.05664551630616188, 0.0528729148209095]"
gru,20,200,0.04541025310754776,"[0.0, 0.05586295574903488, 0.03431890159845352, 0.05205654352903366, 0.03308510780334473, 0.049403924494981766, 0.04196752980351448, 0.054201364517211914, 0.04341337829828262, 0.05994066596031189, 0.04909330978989601, 0.0546388104557991, 0.05241766199469566, 0.06321028620004654, 0.05664551630616188, 0.0528729148209095, 0.05158465355634689, 0.04578887298703194, 0.05077911168336868, 0.05200020223855972, 0.04541025310754776]"
gru,30,300,0.05697740986943245,"[0.0, 0.05586295574903488, 0.03431890159845352, 0.05205654352903366, 0.03308510780334473, 0.049403924494981766, 0.04196752980351448, 0.054201364517211914, 0.04341337829828262, 0.05994066596031189, 0.04909330978989601, 0.0546388104557991, 0.05241766199469566, 0.06321028620004654, 0.05664551630616188, 0.0528729148209095, 0.05158465355634689, 0.04578887298703194, 0.05077911168336868, 0.05200020223855972, 0.04541025310754776, 0.05291137844324112, 0.1808638870716095, 0.048642732203006744, 0.054619595408439636, 0.059483837336301804, 0.04823072627186775, 0.060636308044195175, 0.05184807628393173, 0.055029213428497314, 0.05697740986943245]"
gru,40,400,0.0608641617000103,"[0.0, 0.05586295574903488, 0.03431890159845352, 0.05205654352903366, 0.03308510780334473, 0.049403924494981766, 0.04196752980351448, 0.054201364517211914, 0.04341337829828262, 0.05994066596031189, 0.04909330978989601, 0.0546388104557991, 0.05241766199469566, 0.06321028620004654, 0.05664551630616188, 0.0528729148209095, 0.05158465355634689, 0.04578887298703194, 0.05077911168336868, 0.05200020223855972, 0.04541025310754776, 0.05291137844324112, 0.1808638870716095, 0.048642732203006744, 0.054619595408439636, 0.059483837336301804, 0.04823072627186775, 0.060636308044195175, 0.05184807628393173, 0.055029213428497314, 0.05697740986943245, 0.0575576014816761, 0.058758754283189774, 0.06762479245662689, 0.06792021542787552, 0.0667753666639328, 0.06504105776548386, 0.08019398897886276, 0.0808100551366806, 0.058270588517189026, 0.0608641617000103]"
gru,50,500,0.0979618951678276,"[0.0, 0.05586295574903488, 0.03431890159845352, 0.05205654352903366, 0.03308510780334473, 0.049403924494981766, 0.04196752980351448, 0.054201364517211914, 0.04341337829828262, 0.05994066596031189, 0.04909330978989601, 0.0546388104557991, 0.05241766199469566, 0.06321028620004654, 0.05664551630616188, 0.0528729148209095, 0.05158465355634689, 0.04578887298703194, 0.05077911168336868, 0.05200020223855972, 0.04541025310754776, 0.05291137844324112, 0.1808638870716095, 0.048642732203006744, 0.054619595408439636, 0.059483837336301804, 0.04823072627186775, 0.060636308044195175, 0.05184807628393173, 0.055029213428497314, 0.05697740986943245, 0.0575576014816761, 0.058758754283189774, 0.06762479245662689, 0.06792021542787552, 0.0667753666639328, 0.06504105776548386, 0.08019398897886276, 0.0808100551366806, 0.058270588517189026, 0.0608641617000103, 0.06483644247055054, 0.06739478558301926, 0.06171676516532898, 0.07553337514400482, 0.07081128656864166, 0.0717908963561058, 0.05932489037513733, 0.0922577828168869, 0.09610772132873535, 0.0979618951678276]"
gru,100,1000,0.10442560911178589,"[0.0, 0.05586295574903488, 0.03431890159845352, 0.05205654352903366, 0.03308510780334473, 0.049403924494981766, 0.04196752980351448, 0.054201364517211914, 0.04341337829828262, 0.05994066596031189, 0.04909330978989601, 0.0546388104557991, 0.05241766199469566, 0.06321028620004654, 0.05664551630616188, 0.0528729148209095, 0.05158465355634689, 0.04578887298703194, 0.05077911168336868, 0.05200020223855972, 0.04541025310754776, 0.05291137844324112, 0.1808638870716095, 0.048642732203006744, 0.054619595408439636, 0.059483837336301804, 0.04823072627186775, 0.060636308044195175, 0.05184807628393173, 0.055029213428497314, 0.05697740986943245, 0.0575576014816761, 0.058758754283189774, 0.06762479245662689, 0.06792021542787552, 0.0667753666639328, 0.06504105776548386, 0.08019398897886276, 0.0808100551366806, 0.058270588517189026, 0.0608641617000103, 0.06483644247055054, 0.06739478558301926, 0.06171676516532898, 0.07553337514400482, 0.07081128656864166, 0.0717908963561058, 0.05932489037513733, 0.0922577828168869, 0.09610772132873535, 0.0979618951678276, 0.07562223821878433, 0.07436326891183853, 0.07711125910282135, 0.0881606712937355, 0.1009502038359642, 0.11767691373825073, 0.0941019132733345, 0.09495566785335541, 0.0923771932721138, 0.07813729345798492, 0.09101546555757523, 0.09295396506786346, 0.08211160451173782, 0.09493174403905869, 0.09009755402803421, 0.08894792944192886, 0.10315112769603729, 0.09142370522022247, 0.1106688603758812, 0.10057134181261063, 0.08986199647188187, 0.10169541835784912, 0.09435030072927475, 0.09997502714395523, 0.13110964000225067, 0.09439025074243546, 0.1171456128358841, 0.09022200852632523, 0.09038418531417847, 0.096438929438591, 0.12074179947376251, 0.09477078914642334, 0.09781360626220703, 0.09770824015140533, 0.0980738177895546, 0.08157218992710114, 0.08540497720241547, 0.07558399438858032, 0.08202362060546875, 0.0751878097653389, 0.0941745787858963, 0.08847001940011978, 0.0873451754450798, 0.09213347733020782, 0.11022172123193741, 0.10379131138324738, 0.10570570081472397, 0.12282506376504898, 0.10850143432617188, 0.10442560911178589]"
depth_only,5,50,0.0274,"[0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274]"
depth_only,10,100,0.0274,"[0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274]"
depth_only,15,150,0.0274,"[0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274]"
depth_only,20,200,0.0274,"[0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274, 0.0274]"
